2021-02-23 14:12:29.945390,90,269
2021-02-23 14:12:29.947388,74,242
2021-02-23 14:12:29.949398,71,285
2021-02-23 14:12:29.951474,86,250
2021-02-23 14:12:29.953463,93,255
2021-02-23 14:12:29.955414,86,266
2021-02-23 14:12:29.957391,92,270
2021-02-23 14:12:29.959359,90,262
2021-02-23 14:12:29.961412,110,288
2021-02-23 14:12:29.963527,96,267
2021-02-23 14:12:29.965538,98,236
2021-02-23 14:12:29.967523,106,254
2021-02-23 14:12:29.969518,85,273
2021-02-23 14:12:29.971537,106,271
2021-02-23 14:12:29.973515,114,255
2021-02-23 14:12:29.975476,88,270
2021-02-23 14:12:29.977451,33,268
2021-02-23 14:12:29.979432,29,270
2021-02-23 14:12:29.981534,6,274
2021-02-23 14:12:29.983580,2,262
2021-02-23 14:12:29.985557,0,267
2021-02-23 14:12:29.987535,0,266
2021-02-23 14:12:29.989504,1,266
2021-02-23 14:12:29.991496,0,267
2021-02-23 14:12:29.993501,0,268
2021-02-23 14:12:29.995475,4,285
2021-02-23 14:12:29.997454,1,265
2021-02-23 14:12:29.999436,0,266
2021-02-23 14:12:30.001533,1,258
2021-02-23 14:12:30.003536,8,264
2021-02-23 14:12:30.005519,6,263
2021-02-23 14:12:30.007543,2,265
2021-02-23 14:12:30.009532,2,265
2021-02-23 14:12:30.011521,0,259
2021-02-23 14:12:30.013535,3,259
2021-02-23 14:12:30.015533,0,249
2021-02-23 14:12:30.017519,6,262
2021-02-23 14:12:30.019517,4,271
2021-02-23 14:12:30.021516,0,258
2021-02-23 14:12:30.023514,0,257
2021-02-23 14:12:30.025490,5,265
2021-02-23 14:12:30.027474,0,261
2021-02-23 14:12:30.029482,9,271
2021-02-23 14:12:30.031490,5,263
2021-02-23 14:12:30.033502,0,262
2021-02-23 14:12:30.035502,6,269
2021-02-23 14:12:30.037497,1,263
2021-02-23 14:12:30.039516,2,256
2021-02-23 14:12:30.041512,12,266
2021-02-23 14:12:30.043512,12,254
2021-02-23 14:12:30.045489,18,265
2021-02-23 14:12:30.047481,23,272
2021-02-23 14:12:30.049489,25,258
2021-02-23 14:12:30.051584,26,260
2021-02-23 14:12:30.053609,29,246
2021-02-23 14:12:30.055606,36,253
2021-02-23 14:12:30.057647,34,250
2021-02-23 14:12:30.059690,30,254
2021-02-23 14:12:30.061965,19,244
2021-02-23 14:12:30.064065,43,249
2021-02-23 14:12:30.066068,54,276
2021-02-23 14:12:30.068090,67,269
2021-02-23 14:12:30.070104,57,251
2021-02-23 14:12:30.072124,63,275
2021-02-23 14:12:30.074119,67,277
2021-02-23 14:12:30.076120,59,258
2021-02-23 14:12:30.078179,67,267
2021-02-23 14:12:30.080203,81,270
2021-02-23 14:12:30.082213,79,254
2021-02-23 14:12:30.084224,85,241
2021-02-23 14:12:30.086244,89,264
2021-02-23 14:12:30.088270,60,261
2021-02-23 14:12:30.090292,102,256
2021-02-23 14:12:30.092326,92,258
2021-02-23 14:12:30.094348,104,273
2021-02-23 14:12:30.096362,96,267
2021-02-23 14:12:30.098425,97,269
2021-02-23 14:12:30.100478,89,265
2021-02-23 14:12:30.102535,35,267
2021-02-23 14:12:30.104560,13,281
2021-02-23 14:12:30.106576,0,268
2021-02-23 14:12:30.108647,2,267
2021-02-23 14:12:30.110677,10,266
2021-02-23 14:12:30.112712,3,266
2021-02-23 14:12:30.114731,4,267
2021-02-23 14:12:30.116758,6,272
2021-02-23 14:12:30.118808,6,269
2021-02-23 14:12:30.120833,2,263
2021-02-23 14:12:30.123025,14,263
2021-02-23 14:12:30.125081,8,264
2021-02-23 14:12:30.127108,0,273
2021-02-23 14:12:30.129147,0,260
2021-02-23 14:12:30.131182,3,265
2021-02-23 14:12:30.133388,6,267
2021-02-23 14:12:30.135414,17,272
2021-02-23 14:12:30.137451,0,266
2021-02-23 14:12:30.139500,4,244
2021-02-23 14:12:30.141566,0,259
2021-02-23 14:12:30.143635,8,265
2021-02-23 14:12:30.145684,0,248
2021-02-23 14:12:30.147722,1,267
2021-02-23 14:12:30.149813,3,269
2021-02-23 14:12:30.151868,1,260
2021-02-23 14:12:30.153918,13,268
2021-02-23 14:12:30.155963,1,266
2021-02-23 14:12:30.158020,2,259
2021-02-23 14:12:30.160091,1,264
2021-02-23 14:12:30.162276,8,264
2021-02-23 14:12:30.164434,6,263
2021-02-23 14:12:30.166513,0,247
2021-02-23 14:12:30.168556,12,265
2021-02-23 14:12:30.170638,1,272
2021-02-23 14:12:30.172714,3,264
2021-02-23 14:12:30.174768,29,271
2021-02-23 14:12:30.176808,19,263
2021-02-23 14:12:30.178873,14,271
2021-02-23 14:12:30.180955,22,280
2021-02-23 14:12:30.183045,26,251
2021-02-23 14:12:30.185388,32,254
2021-02-23 14:12:30.187947,39,241
2021-02-23 14:12:30.190384,36,267
2021-02-23 14:12:30.192609,43,253
2021-02-23 14:12:30.194758,42,242
2021-02-23 14:12:30.196844,44,268
2021-02-23 14:12:30.198912,52,258
2021-02-23 14:12:30.201478,54,260
2021-02-23 14:12:30.203703,63,274
2021-02-23 14:12:30.205777,65,267
2021-02-23 14:12:30.207819,67,267
2021-02-23 14:12:30.209892,58,261
2021-02-23 14:12:30.212081,59,278
2021-02-23 14:12:30.214217,76,263
2021-02-23 14:12:30.216331,85,241
2021-02-23 14:12:30.218398,87,282
2021-02-23 14:12:30.220518,89,272
2021-02-23 14:12:30.222644,97,250
2021-02-23 14:12:30.224693,89,301
2021-02-23 14:12:30.226743,89,256
2021-02-23 14:12:30.228862,105,297
2021-02-23 14:12:30.230950,104,283
2021-02-23 14:12:30.233206,108,272
2021-02-23 14:12:30.235322,136,261
2021-02-23 14:12:30.237414,115,269
2021-02-23 14:12:30.239503,73,259
2021-02-23 14:12:30.241657,34,269
2021-02-23 14:12:30.243733,10,265
2021-02-23 14:12:30.245826,0,266
2021-02-23 14:12:30.247907,0,259
2021-02-23 14:12:30.250012,9,268
2021-02-23 14:12:30.252210,12,262
2021-02-23 14:12:30.254311,0,268
2021-02-23 14:12:30.256398,4,274
2021-02-23 14:12:30.258516,7,264
2021-02-23 14:12:30.260659,4,267
2021-02-23 14:12:30.262916,2,275
2021-02-23 14:12:30.265067,3,261
2021-02-23 14:12:30.267161,6,268
2021-02-23 14:12:30.269263,1,261
2021-02-23 14:12:30.271514,3,267
2021-02-23 14:12:30.273664,0,278
2021-02-23 14:12:30.275761,0,267
2021-02-23 14:12:30.277872,16,268
2021-02-23 14:12:30.280022,0,260
2021-02-23 14:12:30.282192,6,253
2021-02-23 14:12:30.284293,3,265
2021-02-23 14:12:30.286412,20,258
2021-02-23 14:12:30.288499,23,263
2021-02-23 14:12:30.290633,6,268
2021-02-23 14:12:30.292766,6,256
2021-02-23 14:12:30.294881,3,255
2021-02-23 14:12:30.296979,0,272
2021-02-23 14:12:30.299093,3,259
2021-02-23 14:12:30.301374,1,265
2021-02-23 14:12:30.303587,13,271
2021-02-23 14:12:30.305677,0,257
2021-02-23 14:12:30.307801,3,266
2021-02-23 14:12:30.309912,20,266
2021-02-23 14:12:30.312198,6,257
2021-02-23 14:12:30.314321,3,261
2021-02-23 14:12:30.316457,0,257
2021-02-23 14:12:30.318590,10,262
2021-02-23 14:12:30.320737,8,261
2021-02-23 14:12:30.322929,19,269
2021-02-23 14:12:30.325070,22,273
2021-02-23 14:12:30.327230,33,257
2021-02-23 14:12:30.329370,17,251
2021-02-23 14:12:30.331642,36,294
2021-02-23 14:12:30.333782,45,280
2021-02-23 14:12:30.335907,36,261
2021-02-23 14:12:30.338033,48,278
2021-02-23 14:12:30.340163,47,276
2021-02-23 14:12:30.342545,50,258
2021-02-23 14:12:30.345120,59,248
2021-02-23 14:12:30.347477,58,266
2021-02-23 14:12:30.349694,62,243
2021-02-23 14:12:30.351914,43,258
2021-02-23 14:12:30.354134,66,244
2021-02-23 14:12:30.356270,76,272
2021-02-23 14:12:30.358434,78,272
2021-02-23 14:12:30.360619,76,257
2021-02-23 14:12:30.362914,88,245
2021-02-23 14:12:30.365192,96,275
2021-02-23 14:12:30.367385,101,245
2021-02-23 14:12:30.369542,87,261
2021-02-23 14:12:30.371738,109,288
2021-02-23 14:12:30.373944,104,255
2021-02-23 14:12:30.376094,111,261
2021-02-23 14:12:30.378257,34,260
2021-02-23 14:12:30.380432,14,262
2021-02-23 14:12:30.382599,0,261
2021-02-23 14:12:30.384787,0,269
2021-02-23 14:12:30.386970,3,275
2021-02-23 14:12:30.389116,2,267
2021-02-23 14:12:30.391361,8,271
2021-02-23 14:12:30.393588,0,272
2021-02-23 14:12:30.395729,5,260
2021-02-23 14:12:30.397924,7,267
2021-02-23 14:12:30.400101,13,266
2021-02-23 14:12:30.402294,16,271
2021-02-23 14:12:30.404514,6,256
2021-02-23 14:12:30.406709,0,277
2021-02-23 14:12:30.408871,7,266
2021-02-23 14:12:30.411045,3,261
2021-02-23 14:12:30.413340,2,261
2021-02-23 14:12:30.415575,0,258
2021-02-23 14:12:30.417768,0,266
2021-02-23 14:12:30.419960,9,260
2021-02-23 14:12:30.422168,3,255
2021-02-23 14:12:30.424423,0,261
2021-02-23 14:12:30.426615,1,281
2021-02-23 14:12:30.487204,73,256
2021-02-23 14:12:30.489287,103,263
2021-02-23 14:12:30.491121,103,250
2021-02-23 14:12:30.493102,105,271
2021-02-23 14:12:30.494931,77,255
2021-02-23 14:12:30.496742,94,259
2021-02-23 14:12:30.498554,40,260
2021-02-23 14:12:30.500366,27,265
2021-02-23 14:12:30.502293,5,265
2021-02-23 14:12:30.504128,7,268
2021-02-23 14:12:30.505940,3,279
2021-02-23 14:12:30.507753,5,270
2021-02-23 14:12:30.509569,0,261
2021-02-23 14:12:30.511400,4,263
2021-02-23 14:12:30.513240,9,264
2021-02-23 14:12:30.515065,2,273
2021-02-23 14:12:30.516886,7,267
2021-02-23 14:12:30.518706,2,267
2021-02-23 14:12:30.520524,0,266
2021-02-23 14:12:30.522409,0,275
2021-02-23 14:12:30.524249,4,263
2021-02-23 14:12:30.526075,0,264
2021-02-23 14:12:30.527899,4,264
2021-02-23 14:12:30.529714,3,259
2021-02-23 14:12:30.531567,0,263
2021-02-23 14:12:30.533459,0,263
2021-02-23 14:12:30.535306,6,265
2021-02-23 14:12:30.537140,0,265
2021-02-23 14:12:30.538992,0,267
2021-02-23 14:12:30.540846,14,264
2021-02-23 14:12:30.543667,7,262
2021-02-23 14:12:30.545569,14,260
2021-02-23 14:12:30.547396,15,273
2021-02-23 14:12:30.549226,15,259
2021-02-23 14:12:30.551057,16,269
2021-02-23 14:12:30.552917,25,269
2021-02-23 14:12:30.554776,23,268
2021-02-23 14:12:30.556627,29,267
2021-02-23 14:12:30.558468,55,260
2021-02-23 14:12:30.560309,36,244
2021-02-23 14:12:30.562395,47,263
2021-02-23 14:12:30.564324,42,257
2021-02-23 14:12:30.566411,46,274
2021-02-23 14:12:30.568735,60,258
2021-02-23 14:12:30.571178,56,275
2021-02-23 14:12:30.575055,25,272
2021-02-23 14:12:30.577841,60,251
2021-02-23 14:12:30.580332,68,275
2021-02-23 14:12:30.583184,78,265
2021-02-23 14:12:30.585755,71,245
2021-02-23 14:12:30.589655,74,232
2021-02-23 14:12:30.591935,91,246
2021-02-23 14:12:30.594267,122,253
2021-02-23 14:12:30.596217,95,263
2021-02-23 14:12:30.598075,96,272
2021-02-23 14:12:30.599928,50,261
2021-02-23 14:12:30.601776,24,261
2021-02-23 14:12:30.603631,12,251
2021-02-23 14:12:30.605500,0,262
2021-02-23 14:12:30.607352,0,253
2021-02-23 14:12:30.609298,6,262
2021-02-23 14:12:30.611297,0,261
2021-02-23 14:12:30.613239,6,263
2021-02-23 14:12:30.615187,1,266
2021-02-23 14:12:30.617049,24,250
2021-02-23 14:12:30.618909,14,267
2021-02-23 14:12:30.620767,4,202
2021-02-23 14:12:30.622644,16,271
2021-02-23 14:12:30.624519,15,254
2021-02-23 14:12:30.626369,15,271
2021-02-23 14:12:30.628224,43,254
2021-02-23 14:12:30.630076,20,253
2021-02-23 14:12:30.631940,25,266
2021-02-23 14:12:30.633807,29,268
2021-02-23 14:12:30.635672,5,255
2021-02-23 14:12:30.637532,0,283
2021-02-23 14:12:30.639384,1,264
2021-02-23 14:12:30.641417,8,267
2021-02-23 14:12:30.643336,9,261
2021-02-23 14:12:30.645215,16,279
2021-02-23 14:12:30.647076,18,258
2021-02-23 14:12:30.648932,24,265
2021-02-23 14:12:30.650796,40,275
2021-02-23 14:12:30.652707,31,278
2021-02-23 14:12:30.654600,38,265
2021-02-23 14:12:30.656453,34,257
2021-02-23 14:12:30.658299,49,268
2021-02-23 14:12:30.660146,46,246
2021-02-23 14:12:30.662211,46,260
2021-02-23 14:12:30.664151,40,250
2021-02-23 14:12:30.666036,59,264
2021-02-23 14:12:30.667891,57,254
2021-02-23 14:12:30.669756,48,229
2021-02-23 14:12:30.671624,62,253
2021-02-23 14:12:30.673488,50,265
2021-02-23 14:12:30.675356,54,271
2021-02-23 14:12:30.677225,66,270
2021-02-23 14:12:30.679086,68,263
2021-02-23 14:12:30.680949,82,270
2021-02-23 14:12:30.682821,75,264
2021-02-23 14:12:30.684741,80,248
2021-02-23 14:12:30.686613,94,285
2021-02-23 14:12:30.688479,78,283
2021-02-23 14:12:30.690343,88,270
2021-02-23 14:12:30.692217,92,263
2021-02-23 14:12:30.694151,106,247
2021-02-23 14:12:30.696044,94,259
2021-02-23 14:12:30.697914,106,278
2021-02-23 14:12:30.699789,104,263
2021-02-23 14:12:30.701673,67,261
2021-02-23 14:12:30.703553,26,268
2021-02-23 14:12:30.705441,21,276
2021-02-23 14:12:30.707318,9,267
2021-02-23 14:12:30.709209,15,257
2021-02-23 14:12:30.711093,34,255
2021-02-23 14:12:30.713042,8,255
2021-02-23 14:12:30.715044,6,268
2021-02-23 14:12:30.716935,0,262
2021-02-23 14:12:30.718823,0,251
2021-02-23 14:12:30.720690,13,270
2021-02-23 14:12:30.722583,4,265
2021-02-23 14:12:30.724558,0,263
2021-02-23 14:12:30.726472,25,268
2021-02-23 14:12:30.728378,8,262
2021-02-23 14:12:30.730372,0,264
2021-02-23 14:12:30.732260,3,260
2021-02-23 14:12:30.734189,15,255
2021-02-23 14:12:30.736151,0,261
2021-02-23 14:12:30.738043,12,256
2021-02-23 14:12:30.739937,2,270
2021-02-23 14:12:30.741876,6,260
2021-02-23 14:12:30.743820,2,274
2021-02-23 14:12:30.745731,2,266
2021-02-23 14:12:30.747623,4,263
2021-02-23 14:12:30.749533,5,256
2021-02-23 14:12:30.751447,13,259
2021-02-23 14:12:30.753358,15,264
2021-02-23 14:12:30.755254,1,265
2021-02-23 14:12:30.757160,11,264
2021-02-23 14:12:30.759050,17,271
2021-02-23 14:12:30.760945,4,255
2021-02-23 14:12:30.763056,35,262
2021-02-23 14:12:30.765073,26,279
2021-02-23 14:12:30.767006,12,263
2021-02-23 14:12:30.768897,32,255
2021-02-23 14:12:30.770791,37,249
2021-02-23 14:12:30.772696,36,248
2021-02-23 14:12:30.774600,47,254
2021-02-23 14:12:30.776561,47,249
2021-02-23 14:12:30.778458,48,251
2021-02-23 14:12:30.780344,45,231
2021-02-23 14:12:30.782286,55,258
2021-02-23 14:12:30.784189,49,265
2021-02-23 14:12:30.786093,66,241
2021-02-23 14:12:30.787989,65,277
2021-02-23 14:12:30.789886,69,246
2021-02-23 14:12:30.791787,66,250
2021-02-23 14:12:30.793716,93,246
2021-02-23 14:12:30.795639,84,264
2021-02-23 14:12:30.797551,73,271
2021-02-23 14:12:30.799455,99,253
2021-02-23 14:12:30.801382,89,248
2021-02-23 14:12:30.803285,86,274
2021-02-23 14:12:30.805190,96,276
2021-02-23 14:12:30.807178,103,279
2021-02-23 14:12:30.809087,112,286
2021-02-23 14:12:30.810996,103,297
2021-02-23 14:12:30.813042,118,275
2021-02-23 14:12:30.814993,88,259
2021-02-23 14:12:30.816986,20,271
2021-02-23 14:12:30.818900,24,269
2021-02-23 14:12:30.820807,0,266
2021-02-23 14:12:30.822736,3,263
2021-02-23 14:12:30.824646,0,266
2021-02-23 14:12:30.826539,13,265
2021-02-23 14:12:30.828467,0,270
2021-02-23 14:12:30.830383,3,267
2021-02-23 14:12:30.832345,2,268
2021-02-23 14:12:30.834282,0,264
2021-02-23 14:12:30.836203,0,264
2021-02-23 14:12:30.838141,4,259
2021-02-23 14:12:30.840063,7,268
2021-02-23 14:12:30.841993,4,265
2021-02-23 14:12:30.843913,2,262
2021-02-23 14:12:30.845907,2,262
2021-02-23 14:12:30.847844,2,280
2021-02-23 14:12:30.849760,1,265
2021-02-23 14:12:30.851686,6,268
2021-02-23 14:12:30.853721,5,266
2021-02-23 14:12:30.855675,3,252
2021-02-23 14:12:30.857695,0,265
2021-02-23 14:12:30.859638,21,267
2021-02-23 14:12:30.861723,7,252
2021-02-23 14:12:30.863774,2,264
2021-02-23 14:12:30.865725,0,259
2021-02-23 14:12:30.867668,0,258
2021-02-23 14:12:30.869609,0,272
2021-02-23 14:12:30.871561,13,258
2021-02-23 14:12:30.873514,16,256
2021-02-23 14:12:30.875439,43,274
