2021-02-23 14:09:26.525458
0: 2
1: 5
2021-02-23 14:09:26.527302
0: 2
1: 5
2021-02-23 14:09:26.529143
0: 3
1: 6
2021-02-23 14:09:26.530987
0: 1
1: 0
2021-02-23 14:09:26.532835
0: 2
1: 1
2021-02-23 14:09:26.534681
0: 2
1: 4
2021-02-23 14:09:26.536527
0: 1
1: 3
2021-02-23 14:09:26.538377
0: 3
1: 5
2021-02-23 14:09:26.540226
0: 3
1: 4
2021-02-23 14:09:26.542074
0: 2
1: 5
2021-02-23 14:09:26.543924
0: 1
1: 4
2021-02-23 14:09:26.545782
0: 0
1: 3
2021-02-23 14:09:26.547634
0: 2
1: 3
2021-02-23 14:09:26.549484
0: 2
1: 4
2021-02-23 14:09:26.551342
0: 2
1: 8
2021-02-23 14:09:26.553197
0: 1
1: 4
2021-02-23 14:09:26.555053
0: 2
1: 6
2021-02-23 14:09:26.556909
0: 6
1: 3
2021-02-23 14:09:26.558763
0: 2
1: 5
2021-02-23 14:09:26.560618
0: 0
1: 5
2021-02-23 14:09:26.562539
0: 2
1: 6
2021-02-23 14:09:26.564430
0: 2
1: 6
2021-02-23 14:09:26.566299
0: 2
1: 4
2021-02-23 14:09:26.568161
0: 1
1: 6
2021-02-23 14:09:26.570018
0: 1
1: 5
2021-02-23 14:09:26.571967
0: 4
1: 5
2021-02-23 14:09:26.573836
0: 2
1: 6
2021-02-23 14:09:26.575702
0: 1
1: 6
2021-02-23 14:09:26.577563
0: 3
1: 5
2021-02-23 14:09:26.579417
0: 1
1: 3
2021-02-23 14:09:26.581350
0: 2
1: 7
2021-02-23 14:09:26.583236
0: 0
1: 5
2021-02-23 14:09:26.585107
0: 3
1: 6
2021-02-23 14:09:26.586980
0: 1
1: 6
2021-02-23 14:09:26.588840
0: 0
1: 6
2021-02-23 14:09:26.590705
0: 0
1: 4
2021-02-23 14:09:26.592575
0: 0
1: 4
2021-02-23 14:09:26.594444
0: 3
1: 6
2021-02-23 14:09:26.596311
0: 0
1: 5
2021-02-23 14:09:26.598181
0: 2
1: 5
2021-02-23 14:09:26.600046
0: 2
1: 3
2021-02-23 14:09:26.601920
0: 0
1: 6
2021-02-23 14:09:26.603785
0: 3
1: 5
2021-02-23 14:09:26.605654
0: 2
1: 4
2021-02-23 14:09:26.607524
0: 2
1: 7
2021-02-23 14:09:26.609384
0: 2
1: 6
2021-02-23 14:09:26.611315
0: 3
1: 4
2021-02-23 14:09:26.613220
0: 3
1: 5
2021-02-23 14:09:26.615097
0: 3
1: 4
2021-02-23 14:09:26.616964
0: 41
1: 5
2021-02-23 14:09:26.618834
0: 2
1: 4
2021-02-23 14:09:26.620702
0: 2
1: 5
2021-02-23 14:09:26.622581
0: 1
1: 5
2021-02-23 14:09:26.624491
0: 2
1: 5
2021-02-23 14:09:26.626408
0: 1
1: 4
2021-02-23 14:09:26.628297
0: 2
1: 7
2021-02-23 14:09:26.630168
0: 2
1: 4
2021-02-23 14:09:26.632061
0: 2
1: 12
2021-02-23 14:09:26.633946
0: 0
1: 5
2021-02-23 14:09:26.635837
0: 3
1: 4
2021-02-23 14:09:26.637728
0: 4
1: 5
2021-02-23 14:09:26.639600
0: 1
1: 5
2021-02-23 14:09:26.641474
0: 0
1: 6
2021-02-23 14:09:26.643352
0: 2
1: 6
2021-02-23 14:09:26.645228
0: 1
1: 5
2021-02-23 14:09:26.647104
0: 1
1: 3
2021-02-23 14:09:26.648978
0: 0
1: 4
2021-02-23 14:09:26.650853
0: 2
1: 4
2021-02-23 14:09:26.652832
0: 2
1: 6
2021-02-23 14:09:26.654736
0: 1
1: 5
2021-02-23 14:09:26.656616
0: 2
1: 4
2021-02-23 14:09:26.658490
0: 3
1: 5
2021-02-23 14:09:26.660373
0: 2
1: 19
2021-02-23 14:09:26.662520
0: 0
1: 6
2021-02-23 14:09:26.664490
0: 1
1: 5
2021-02-23 14:09:26.666396
0: 3
1: 2
2021-02-23 14:09:26.668290
0: 3
1: 5
2021-02-23 14:09:26.670173
0: 3
1: 4
2021-02-23 14:09:26.672063
0: 1
1: 5
2021-02-23 14:09:26.673954
0: 0
1: 7
2021-02-23 14:09:26.675841
0: 3
1: 6
2021-02-23 14:09:26.677727
0: 0
1: 4
2021-02-23 14:09:26.679609
0: 2
1: 8
2021-02-23 14:09:26.681494
0: 2
1: 3
2021-02-23 14:09:26.683486
0: 1
1: 4
2021-02-23 14:09:26.685429
0: 2
1: 5
2021-02-23 14:09:26.687325
0: 3
1: 5
2021-02-23 14:09:26.689217
0: 2
1: 10
2021-02-23 14:09:26.691104
0: 3
1: 3
2021-02-23 14:09:26.693139
0: 1
1: 5
2021-02-23 14:09:26.695065
0: 2
1: 4
2021-02-23 14:09:26.696959
0: 2
1: 4
2021-02-23 14:09:26.698850
0: 2
1: 1
2021-02-23 14:09:26.700739
0: 0
1: 4
2021-02-23 14:09:26.702645
0: 2
1: 6
2021-02-23 14:09:26.704543
0: 2
1: 6
2021-02-23 14:09:26.706488
0: 2
1: 6
2021-02-23 14:09:26.708391
0: 1
1: 4
2021-02-23 14:09:26.710289
0: 2
1: 4
2021-02-23 14:09:26.712274
0: 0
1: 4
2021-02-23 14:09:26.714187
0: 1
1: 5
2021-02-23 14:09:26.716081
0: 1
1: 5
2021-02-23 14:09:26.717981
0: 1
1: 5
2021-02-23 14:09:26.719876
0: 1
1: 5
2021-02-23 14:09:26.721774
0: 2
1: 6
2021-02-23 14:09:26.723702
0: 0
1: 4
2021-02-23 14:09:26.725606
0: 1
1: 4
2021-02-23 14:09:26.727508
0: 1
1: 4
2021-02-23 14:09:26.729403
0: 1
1: 5
2021-02-23 14:09:26.731406
0: 3
1: 6
2021-02-23 14:09:26.733358
0: 1
1: 4
2021-02-23 14:09:26.735265
0: 3
1: 7
2021-02-23 14:09:26.737169
0: 2
1: 6
2021-02-23 14:09:26.739076
0: 4
1: 1
2021-02-23 14:09:26.740979
0: 2
1: 6
2021-02-23 14:09:26.742923
0: 1
1: 5
2021-02-23 14:09:26.744869
0: 1
1: 3
2021-02-23 14:09:26.746830
0: 5
1: 3
2021-02-23 14:09:26.748760
0: 0
1: 5
2021-02-23 14:09:26.750675
0: 0
1: 6
2021-02-23 14:09:26.752592
0: 1
1: 4
2021-02-23 14:09:26.754502
0: 3
1: 4
2021-02-23 14:09:26.756413
0: 1
1: 6
2021-02-23 14:09:26.758323
0: 0
1: 5
2021-02-23 14:09:26.760227
0: 2
1: 5
2021-02-23 14:09:26.762424
0: 3
1: 7
2021-02-23 14:09:26.764489
0: 0
1: 5
2021-02-23 14:09:26.766439
0: 0
1: 5
2021-02-23 14:09:26.768375
0: 2
1: 5
2021-02-23 14:09:26.770289
0: 0
1: 4
2021-02-23 14:09:26.772310
0: 2
1: 4
2021-02-23 14:09:26.774252
0: 4
1: 5
2021-02-23 14:09:26.776170
0: 2
1: 4
2021-02-23 14:09:26.778085
0: 1
1: 3
2021-02-23 14:09:26.780000
0: 0
1: 14
2021-02-23 14:09:26.782031
0: 1
1: 6
2021-02-23 14:09:26.783974
0: 1
1: 3
2021-02-23 14:09:26.785896
0: 2
1: 5
2021-02-23 14:09:26.787846
0: 2
1: 5
2021-02-23 14:09:26.789777
0: 2
1: 6
2021-02-23 14:09:26.791700
0: 2
1: 6
2021-02-23 14:09:26.793621
0: 2
1: 3
2021-02-23 14:09:26.795532
0: 1
1: 5
2021-02-23 14:09:26.797454
0: 2
1: 4
2021-02-23 14:09:26.799383
0: 1
1: 4
2021-02-23 14:09:26.801407
0: 2
1: 6
2021-02-23 14:09:26.803373
0: 2
1: 3
2021-02-23 14:09:26.805302
0: 1
1: 5
2021-02-23 14:09:26.807235
0: 3
1: 5
2021-02-23 14:09:26.809167
0: 2
1: 5
2021-02-23 14:09:26.811119
0: 1
1: 3
2021-02-23 14:09:26.813197
0: 3
1: 6
2021-02-23 14:09:26.815152
0: 0
1: 4
2021-02-23 14:09:26.817079
0: 2
1: 5
2021-02-23 14:09:26.819012
0: 2
1: 5
2021-02-23 14:09:26.820941
0: 1
1: 5
2021-02-23 14:09:26.822887
0: 2
1: 6
2021-02-23 14:09:26.824825
0: 2
1: 6
2021-02-23 14:09:26.826757
0: 3
1: 5
2021-02-23 14:09:26.828718
0: 0
1: 5
2021-02-23 14:09:26.830659
0: 0
1: 3
2021-02-23 14:09:26.832590
0: 3
1: 5
2021-02-23 14:09:26.834508
0: 2
1: 5
2021-02-23 14:09:26.836421
0: 2
1: 5
2021-02-23 14:09:26.838354
0: 0
1: 4
2021-02-23 14:09:26.840279
0: 0
1: 5
2021-02-23 14:09:26.842317
0: 3
1: 5
2021-02-23 14:09:26.844256
0: 2
1: 4
2021-02-23 14:09:26.846178
0: 4
1: 3
2021-02-23 14:09:26.848140
0: 1
1: 4
2021-02-23 14:09:26.850084
0: 3
1: 5
2021-02-23 14:09:26.852019
0: 3
1: 4
2021-02-23 14:09:26.853985
0: 0
1: 5
2021-02-23 14:09:26.855935
0: 2
1: 5
2021-02-23 14:09:26.857874
0: 3
1: 5
2021-02-23 14:09:26.859806
0: 2
1: 0
2021-02-23 14:09:26.861850
0: 1
1: 2
2021-02-23 14:09:26.863872
0: 1
1: 7
2021-02-23 14:09:26.865814
0: 0
1: 5
2021-02-23 14:09:26.867785
0: 0
1: 4
2021-02-23 14:09:26.869742
0: 1
1: 2
2021-02-23 14:09:26.871718
0: 2
1: 5
2021-02-23 14:09:26.873663
0: 2
1: 4
2021-02-23 14:09:26.875596
0: 2
1: 6
2021-02-23 14:09:26.877548
0: 1
1: 5
2021-02-23 14:09:26.879488
0: 3
1: 2
2021-02-23 14:09:26.881436
0: 0
1: 6
2021-02-23 14:09:26.883374
0: 3
1: 4
2021-02-23 14:09:26.885321
0: 2
1: 7
2021-02-23 14:09:26.887265
0: 2
1: 5
2021-02-23 14:09:26.889223
0: 0
1: 5
2021-02-23 14:09:26.891291
0: 3
1: 6
2021-02-23 14:09:26.893344
0: 2
1: 5
2021-02-23 14:09:26.895301
0: 2
1: 6
2021-02-23 14:09:26.897251
0: 1
1: 5
2021-02-23 14:09:26.899206
0: 2
1: 7
2021-02-23 14:09:26.901158
0: 1
1: 4
2021-02-23 14:09:26.903333
0: 1
1: 6
2021-02-23 14:09:26.905295
0: 1
1: 4
2021-02-23 14:09:26.907238
0: 2
1: 6
2021-02-23 14:09:26.909215
0: 1
1: 5
2021-02-23 14:09:26.911289
0: 3
1: 6
2021-02-23 14:09:26.913363
0: 1
1: 1
2021-02-23 14:09:26.915309
0: 2
1: 7
2021-02-23 14:09:26.917264
0: 2
1: 5
2021-02-23 14:09:26.919228
0: 2
1: 6
2021-02-23 14:09:26.921176
0: 1
1: 3
2021-02-23 14:09:26.923281
0: 2
1: 6
2021-02-23 14:09:26.925250
0: 2
1: 4
2021-02-23 14:09:26.927211
0: 2
1: 5
2021-02-23 14:09:26.929178
0: 3
1: 4
2021-02-23 14:09:26.931131
0: 2
1: 6
2021-02-23 14:09:26.933240
0: 1
1: 6
2021-02-23 14:09:26.935238
0: 2
1: 4
2021-02-23 14:09:26.937206
0: 1
1: 6
2021-02-23 14:09:26.939178
0: 2
1: 6
2021-02-23 14:09:26.941139
0: 4
1: 4
2021-02-23 14:09:26.943259
0: 3
1: 3
2021-02-23 14:09:26.945228
0: 2
1: 4
2021-02-23 14:09:26.947183
0: 2
1: 5
2021-02-23 14:09:26.949173
0: 3
1: 5
2021-02-23 14:09:26.951149
0: 3
1: 5
2021-02-23 14:09:26.953298
0: 2
1: 3
2021-02-23 14:09:26.955301
0: 3
1: 4
2021-02-23 14:09:26.957277
0: 2
1: 5
2021-02-23 14:09:26.959250
0: 2
1: 4
2021-02-23 14:09:26.961295
0: 2
1: 4
2021-02-23 14:09:26.963574
0: 2
1: 7
2021-02-23 14:09:26.965603
0: 3
1: 6
2021-02-23 14:09:26.967567
0: 0
1: 4
2021-02-23 14:09:26.969747
0: 1
1: 5
2021-02-23 14:09:26.971753
0: 0
1: 4
2021-02-23 14:09:26.973739
0: 2
1: 7
2021-02-23 14:09:26.975742
0: 2
1: 4
2021-02-23 14:09:26.977721
0: 1
1: 5
2021-02-23 14:09:26.979729
0: 3
1: 2
2021-02-23 14:09:26.981722
0: 1
1: 6
2021-02-23 14:09:26.983700
0: 3
1: 6
2021-02-23 14:09:26.985672
0: 2
1: 4
2021-02-23 14:09:26.987643
0: 1
1: 5
2021-02-23 14:09:26.989647
0: 2
1: 7
2021-02-23 14:09:26.991644
0: 0
1: 5
2021-02-23 14:09:26.993631
0: 0
1: 5
2021-02-23 14:09:26.995599
0: 1
1: 6
2021-02-23 14:09:26.997585
0: 2
1: 6
2021-02-23 14:09:26.999819
0: 2
1: 5
2021-02-23 14:09:27.001961
0: 2
1: 5
2021-02-23 14:09:27.004077
0: 2
1: 6
2021-02-23 14:09:27.006295
0: 0
1: 6
2021-02-23 14:09:27.008461
0: 0
1: 4
2021-02-23 14:09:27.010463
0: 1
1: 4
2021-02-23 14:09:27.012473
0: 1
1: 6
2021-02-23 14:09:27.014468
0: 2
1: 5
2021-02-23 14:09:27.016459
0: 4
1: 6
2021-02-23 14:09:27.018462
0: 2
1: 5
2021-02-23 14:09:27.020498
0: 2
1: 4
2021-02-23 14:09:27.022569
0: 2
1: 6
2021-02-23 14:09:27.024577
0: 3
1: 5
2021-02-23 14:09:27.026572
0: 2
1: 5
2021-02-23 14:09:27.028584
0: 0
1: 1
2021-02-23 14:09:27.030610
0: 1
1: 4
2021-02-23 14:09:27.032618
0: 3
1: 4
2021-02-23 14:09:27.034622
0: 2
1: 5
2021-02-23 14:09:27.036616
0: 1
1: 5
2021-02-23 14:09:27.038619
0: 1
1: 6
2021-02-23 14:09:27.040668
0: 2
1: 6
2021-02-23 14:09:27.042780
0: 1
1: 4
2021-02-23 14:09:27.044813
0: 1
1: 1
2021-02-23 14:09:27.046828
0: 1
1: 6
2021-02-23 14:09:27.048835
0: 1
1: 6
2021-02-23 14:09:27.050867
0: 1
1: 5
2021-02-23 14:09:27.052933
0: 1
1: 6
2021-02-23 14:09:27.054953
0: 6
1: 5
2021-02-23 14:09:27.056958
0: 1
1: 7
2021-02-23 14:09:27.058980
0: 1
1: 4
2021-02-23 14:09:27.060986
0: 1
1: 4
2021-02-23 14:09:27.064495
0: 1
1: 5
2021-02-23 14:09:27.066839
0: 2
1: 5
2021-02-23 14:09:27.070098
0: 0
1: 5
2021-02-23 14:09:27.072376
0: 0
1: 3
2021-02-23 14:09:27.074547
0: 0
1: 5
2021-02-23 14:09:27.077031
0: 3
1: 4
2021-02-23 14:09:27.079285
0: 0
1: 4
2021-02-23 14:09:27.081490
0: 2
1: 4
2021-02-23 14:09:27.083587
0: 3
1: 3
2021-02-23 14:09:27.085616
0: 1
1: 4
2021-02-23 14:09:27.087630
0: 3
1: 6
2021-02-23 14:09:27.089707
0: 3
1: 7
2021-02-23 14:09:27.091809
0: 2
1: 8
2021-02-23 14:09:27.093913
0: 2
1: 5
2021-02-23 14:09:27.095939
0: 3
1: 5
2021-02-23 14:09:27.097955
0: 3
1: 1
2021-02-23 14:09:27.099997
0: 2
1: 4
2021-02-23 14:09:27.102217
0: 1
1: 6
2021-02-23 14:09:27.104254
0: 0
1: 6
2021-02-23 14:09:27.106292
0: 4
1: 4
2021-02-23 14:09:27.108311
0: 2
1: 3
2021-02-23 14:09:27.110407
0: 2
1: 4
2021-02-23 14:09:27.112543
0: 2
1: 5
2021-02-23 14:09:27.114590
0: 2
1: 7
2021-02-23 14:09:27.116616
0: 3
1: 6
2021-02-23 14:09:27.118646
0: 2
1: 5
2021-02-23 14:09:27.120710
0: 1
1: 7
2021-02-23 14:09:27.122814
0: 6
1: 4
2021-02-23 14:09:27.124875
0: 2
1: 5
2021-02-23 14:09:27.126930
0: 2
1: 3
2021-02-23 14:09:27.128974
0: 0
1: 5
2021-02-23 14:09:27.131068
0: 0
1: 7
2021-02-23 14:09:27.133304
0: 3
1: 6
2021-02-23 14:09:27.135408
0: 2
1: 5
2021-02-23 14:09:27.137486
0: 2
1: 6
2021-02-23 14:09:27.139551
0: 1
1: 5
2021-02-23 14:09:27.141745
0: 3
1: 6
2021-02-23 14:09:27.143822
0: 2
1: 6
2021-02-23 14:09:27.145870
0: 2
1: 4
2021-02-23 14:09:27.147919
0: 0
1: 5
2021-02-23 14:09:27.150084
0: 0
1: 4
2021-02-23 14:09:27.152184
0: 2
1: 6
2021-02-23 14:09:27.154259
0: 1
1: 6
2021-02-23 14:09:27.156354
0: 1
1: 4
2021-02-23 14:09:27.158458
0: 1
1: 6
2021-02-23 14:09:27.160551
0: 2
1: 5
2021-02-23 14:09:27.162786
0: 3
1: 4
2021-02-23 14:09:27.164940
0: 2
1: 5
2021-02-23 14:09:27.167018
0: 1
1: 4
2021-02-23 14:09:27.169084
0: 3
1: 4
2021-02-23 14:09:27.171357
0: 2
1: 3
2021-02-23 14:09:27.173524
0: 6
1: 7
2021-02-23 14:09:27.175586
0: 1
1: 6
2021-02-23 14:09:27.177704
0: 3
1: 5
2021-02-23 14:09:27.179785
0: 3
1: 5
2021-02-23 14:09:27.181982
0: 3
1: 4
2021-02-23 14:09:27.184069
0: 0
1: 5
2021-02-23 14:09:27.186153
0: 3
1: 4
2021-02-23 14:09:27.188234
0: 1
1: 4
2021-02-23 14:09:27.190402
0: 2
1: 6
2021-02-23 14:09:27.192589
0: 1
1: 4
2021-02-23 14:09:27.194674
0: 3
1: 3
2021-02-23 14:09:27.196757
0: 2
1: 0
2021-02-23 14:09:27.198856
0: 0
1: 3
2021-02-23 14:09:27.200974
0: 0
1: 5
2021-02-23 14:09:27.203114
0: 3
1: 5
2021-02-23 14:09:27.205236
0: 3
1: 6
2021-02-23 14:09:27.207332
0: 4
1: 5
2021-02-23 14:09:27.209429
0: 2
1: 5
2021-02-23 14:09:27.211617
0: 2
1: 4
2021-02-23 14:09:27.213749
0: 3
1: 7
2021-02-23 14:09:27.215846
0: 2
1: 5
2021-02-23 14:09:27.217951
0: 3
1: 4
2021-02-23 14:09:27.220058
0: 2
1: 5
2021-02-23 14:09:27.222227
0: 2
1: 3
2021-02-23 14:09:27.224375
0: 2
1: 5
2021-02-23 14:09:27.226492
0: 3
1: 5
2021-02-23 14:09:27.228593
0: 2
1: 4
2021-02-23 14:09:27.230702
0: 3
1: 5
2021-02-23 14:09:27.233073
0: 1
1: 2
2021-02-23 14:09:27.235192
0: 2
1: 4
2021-02-23 14:09:27.237308
0: 3
1: 5
2021-02-23 14:09:27.239421
0: 1
1: 6
2021-02-23 14:09:27.241576
0: 1
1: 4
2021-02-23 14:09:27.243708
0: 2
1: 3
2021-02-23 14:09:27.245855
0: 3
1: 5
2021-02-23 14:09:27.247975
0: 3
1: 5
2021-02-23 14:09:27.250088
0: 1
1: 6
2021-02-23 14:09:27.252259
0: 2
1: 6
2021-02-23 14:09:27.254380
0: 2
1: 6
2021-02-23 14:09:27.256495
0: 4
1: 5
2021-02-23 14:09:27.258615
0: 3
1: 6
2021-02-23 14:09:27.260733
0: 2
1: 5
2021-02-23 14:09:27.263068
0: 1
1: 4
2021-02-23 14:09:27.265244
0: 1
1: 4
2021-02-23 14:09:27.267371
0: 1
1: 6
2021-02-23 14:09:27.269514
0: 0
1: 5
2021-02-23 14:09:27.271757
0: 2
1: 3
2021-02-23 14:09:27.273905
0: 2
1: 6
2021-02-23 14:09:27.276002
0: 2
1: 5
2021-02-23 14:09:27.278123
0: 2
1: 6
2021-02-23 14:09:27.280237
0: 1
1: 5
2021-02-23 14:09:27.282540
0: 0
1: 5
2021-02-23 14:09:27.284661
0: 1
1: 4
2021-02-23 14:09:27.286816
0: 3
1: 6
2021-02-23 14:09:27.288950
0: 2
1: 5
2021-02-23 14:09:27.291098
0: 1
1: 5
2021-02-23 14:09:27.293452
0: 1
1: 6
2021-02-23 14:09:27.295583
0: 2
1: 5
2021-02-23 14:09:27.297734
0: 2
1: 4
2021-02-23 14:09:27.299880
0: 1
1: 5
2021-02-23 14:09:27.302076
0: 2
1: 4
2021-02-23 14:09:27.304234
0: 1
1: 4
2021-02-23 14:09:27.306399
0: 1
1: 4
2021-02-23 14:09:27.308745
0: 2
1: 7
2021-02-23 14:09:27.311392
0: 0
1: 6
2021-02-23 14:09:27.313810
0: 3
1: 5
2021-02-23 14:09:27.316051
0: 3
1: 3
2021-02-23 14:09:27.318260
0: 2
1: 4
2021-02-23 14:09:27.320457
0: 3
1: 6
2021-02-23 14:09:27.322652
0: 0
1: 5
2021-02-23 14:09:27.324844
0: 0
1: 5
2021-02-23 14:09:27.327018
0: 2
1: 6
2021-02-23 14:09:27.329170
0: 0
1: 6
2021-02-23 14:09:27.331457
0: 2
1: 4
2021-02-23 14:09:27.333734
0: 2
1: 5
2021-02-23 14:09:27.335929
0: 2
1: 6
2021-02-23 14:09:27.338178
0: 2
1: 3
2021-02-23 14:09:27.340403
0: 0
1: 5
2021-02-23 14:09:27.342603
0: 2
1: 4
2021-02-23 14:09:27.344861
0: 1
1: 4
2021-02-23 14:09:27.347090
0: 2
1: 5
2021-02-23 14:09:27.349265
0: 0
1: 3
2021-02-23 14:09:27.351567
0: 1
1: 5
2021-02-23 14:09:27.353888
0: 0
1: 7
2021-02-23 14:09:27.356275
0: 2
1: 4
2021-02-23 14:09:27.358685
0: 4
1: 5
2021-02-23 14:09:27.360902
0: 1
1: 4
2021-02-23 14:09:27.363162
0: 3
1: 6
2021-02-23 14:09:27.365431
0: 1
1: 4
2021-02-23 14:09:27.367647
0: 2
1: 6
2021-02-23 14:09:27.369835
0: 2
1: 4
2021-02-23 14:09:27.372100
0: 3
1: 1
2021-02-23 14:09:27.374369
0: 1
1: 4
2021-02-23 14:09:27.376580
0: 0
1: 5
2021-02-23 14:09:27.378804
0: 3
1: 6
2021-02-23 14:09:27.381005
0: 1
1: 4
2021-02-23 14:09:27.383231
0: 1
1: 5
2021-02-23 14:09:27.385472
0: 2
1: 6
2021-02-23 14:09:27.387681
0: 1
1: 6
2021-02-23 14:09:27.389890
0: 2
1: 5
2021-02-23 14:09:27.392165
0: 3
1: 5
2021-02-23 14:09:27.446825
0: 1
1: 6
2021-02-23 14:09:27.448911
0: 6
1: 7
2021-02-23 14:09:27.450749
0: 3
1: 5
2021-02-23 14:09:27.452594
0: 1
1: 4
2021-02-23 14:09:27.454429
0: 2
1: 4
2021-02-23 14:09:27.456241
0: 1
1: 6
2021-02-23 14:09:27.458056
0: 3
1: 6
2021-02-23 14:09:27.459869
0: 2
1: 5
2021-02-23 14:09:27.461729
0: 2
1: 3
2021-02-23 14:09:27.463637
0: 2
1: 6
2021-02-23 14:09:27.465492
0: 2
1: 4
2021-02-23 14:09:27.467316
0: 1
1: 4
2021-02-23 14:09:27.469185
0: 2
1: 4
2021-02-23 14:09:27.471055
0: 1
1: 6
2021-02-23 14:09:27.472911
0: 1
1: 7
2021-02-23 14:09:27.474746
0: 3
1: 3
2021-02-23 14:09:27.476567
0: 2
1: 0
2021-02-23 14:09:27.478390
0: 2
1: 5
2021-02-23 14:09:27.480211
0: 1
1: 4
2021-02-23 14:09:27.482061
0: 1
1: 5
2021-02-23 14:09:27.483914
0: 1
1: 5
2021-02-23 14:09:27.485748
0: 2
1: 5
2021-02-23 14:09:27.487590
0: 1
1: 4
2021-02-23 14:09:27.489432
0: 1
1: 4
2021-02-23 14:09:27.491357
0: 2
1: 4
2021-02-23 14:09:27.493636
0: 3
1: 5
2021-02-23 14:09:27.495946
0: 2
1: 4
2021-02-23 14:09:27.500750
0: 1
1: 5
2021-02-23 14:09:27.503091
0: 1
1: 4
2021-02-23 14:09:27.505972
0: 2
1: 5
2021-02-23 14:09:27.508242
0: 1
1: 6
2021-02-23 14:09:27.510410
0: 3
1: 6
2021-02-23 14:09:27.513164
0: 3
1: 6
2021-02-23 14:09:27.515551
0: 1
1: 6
2021-02-23 14:09:27.519469
0: 1
1: 5
2021-02-23 14:09:27.521490
0: 0
1: 4
2021-02-23 14:09:27.523371
0: 2
1: 6
2021-02-23 14:09:27.525207
0: 3
1: 4
2021-02-23 14:09:27.542354
0: 1
1: 6
